ID,MTEvents_stable,MTEvents_unstable,Mass_0,Mass_1,Semimajor,Eccentricity,Merge
1092573,1,0,18.14589,4.036924,1390.785,0.0,0
1092755,0,1,13.52963,9.560621,142.6562,0.0,0
1093014,0,1,19.50899,8.667768,914.5628,0.0,0
1093175,0,1,12.15636,6.233756,160.7073,0.0,0
1093254,0,1,7.507503,1.702072,50.75875,0.0,0
1093263,0,1,8.144917,6.685036,23.8204,0.0,0
1093309,1,0,19.94542,5.058451,1233.321,0.0,0
1093405,0,1,6.945852,1.028822,21.94474,0.0,0
1093454,1,0,7.998016,0.5588225,286.0815,0.0,0
1094080,0,1,7.649687,9.346589,114.8125,0.0,0
1094354,0,1,11.5512,5.861237,298.1967,0.0,0
1094608,0,1,17.67998,6.605113,749.9396,0.0,0
1094643,0,1,7.080447,7.580719,58.35331,0.0,0
1094649,1,0,21.2657,1.203604,55.91936,2.559393e-10,0
1094713,0,1,7.276348,1.103089,24.08763,0.0,0
1094735,0,1,17.17343,5.459695,329.5842,0.0,0
1094869,0,1,7.662841,3.669034,37.8828,0.0,0
1094900,0,1,7.411587,2.817151,112.997,0.0,0
1095057,0,1,10.86938,7.836412,304.1079,0.0,0
1095204,0,1,8.759279,3.549376,33.51096,0.0,0
1095241,0,1,8.060256,8.481044,150.8772,0.0,0
1095549,0,1,6.875193,4.28589,83.92201,0.0,0
1095730,1,0,12.52983,0.4497749,162.6537,0.0,0
1095979,1,0,14.39873,16.62284,229.4676,0.0,0
1096080,0,1,8.361521,3.259979,71.64224,0.0,0
1096136,0,1,18.30799,12.91734,718.3185,0.0,0
1096298,0,1,12.36522,3.037833,327.914,0.0,0
1096461,1,0,17.68749,14.84379,200.8348,0.0,0
1096777,0,1,11.22859,11.30128,197.1018,0.0,0
1096797,0,1,17.71832,7.759681,504.0706,0.0,0
1096845,1,0,7.335814,0.8352714,983.7908,0.0,0
1096853,0,1,10.67695,7.10112,112.2107,0.0,0
1096891,0,1,12.65651,4.906322,150.1129,0.0,0
1096968,1,0,13.33746,2.194193,608.4128,0.0,0
1096979,0,1,7.543239,6.435955,12.35965,0.0,0
1097206,0,1,13.94347,5.642101,170.5769,0.0,0
1097356,1,0,7.141829,0.8045161,137.0032,0.0,0
1097378,0,1,7.016133,1.561178,35.71148,0.0,0
1097425,0,1,8.968618,3.143078,168.3021,0.0,0
1097441,0,1,18.37866,12.63092,263.0368,0.0,0
1097600,1,0,22.2598,2.251355,400.019,0.0,0
1097630,0,1,7.389482,5.357369,132.4836,0.0,0
1097872,0,1,7.734382,1.186595,28.00835,0.0,0
1097899,0,1,9.931954,1.708179,40.55467,0.0,0
1097928,0,1,12.01599,9.025674,379.2104,0.0,0
1097939,1,0,15.17017,23.91659,140.2283,0.0,0
1098035,0,1,6.946455,1.843578,35.12228,0.0,0
1098083,0,1,9.484451,11.43086,199.8069,0.0,0
1098333,0,1,12.88411,7.318638,78.52866,0.0,0
1098421,0,1,13.18182,13.42225,480.5341,0.0,0
1098518,1,0,9.888821,1.102234,1101.15,0.0,0
1098705,0,1,7.201395,5.893433,27.04565,0.0,0
1099284,0,1,8.529386,5.219992,107.1995,0.0,0
1099316,1,0,19.52045,19.92319,397.5556,0.0,0
1099397,0,1,7.690543,4.994271,76.00948,0.0,0
1099578,0,1,11.03406,3.029886,87.03273,0.0,0
1099642,0,1,7.464159,2.694422,36.22291,0.0,0
1099652,1,0,8.171302,1.618218,166.461,0.0,0
1099975,1,0,18.19497,15.23974,274.2771,0.0,0
1100218,0,1,18.73168,11.41806,172.6968,0.0,0
1100344,0,1,7.481585,7.202436,44.91088,0.0,0
1100459,0,1,7.193388,9.236929,363.2363,0.0,0
1100647,0,1,10.86167,1.810885,52.48863,0.0,0
1101117,0,1,7.512038,13.17841,123.3701,0.0,0
1101384,1,0,23.0688,15.22866,271.3854,0.0,0
1101455,1,0,22.12112,19.95157,391.0579,0.0,0
1101512,1,0,18.99729,5.638308,163.4788,0.0,0
1101523,0,1,13.13409,12.51365,299.5843,0.0,0
1101573,0,1,6.985053,7.96476,206.4851,0.0,0
1101834,0,1,15.70051,3.201063,299.3923,0.0,0
1101863,1,0,12.29234,0.9686406,946.2221,0.0,0
1102034,0,1,11.60995,10.17609,500.0106,0.0,0
1102566,0,1,7.659427,7.743415,65.12801,0.0,0
1102609,0,1,7.64017,3.456231,82.60365,0.0,0
1102614,0,1,18.18529,7.217453,547.7778,0.0,0
1102670,0,1,8.389374,5.957799,30.29977,0.0,0
1102697,0,1,7.057851,6.701569,153.9846,0.0,0
1102776,0,1,19.15795,6.833758,90.9048,0.0,0
1103158,0,1,8.434252,9.03523,31.85314,0.0,0
1103221,0,1,8.472117,1.346642,49.93966,0.0,0
1103241,0,1,6.967934,1.020439,19.88491,0.0,0
1103389,0,1,21.97607,7.317244,172.1514,0.0,0
1103626,1,0,15.61765,23.07361,146.3607,0.0,0
1103686,0,1,7.822282,4.364135,105.2064,0.0,0
1103804,1,0,14.91446,1.943766,954.1758,0.0,0
1103818,0,1,22.22724,6.047265,297.406,0.0,0
1103879,0,1,13.74511,12.01028,351.8173,0.0,0
1103953,0,1,19.96766,7.62893,299.7186,0.0,0
1104024,0,1,19.74696,13.97931,1592.157,0.0,0
1104074,0,1,7.172399,1.537394,54.2217,0.0,0
1104118,0,1,20.65192,11.24091,130.0538,0.0,0
1104296,0,1,10.50956,12.00831,397.6527,0.0,0
1104348,0,1,23.33527,9.407084,527.5895,0.0,0
1104407,0,1,9.341974,13.08325,146.5546,0.0,0
1104902,0,1,18.60788,6.020716,558.271,0.0,0
1104925,0,1,18.08639,9.238803,172.1337,0.0,0
1104943,0,1,9.060898,13.43759,156.588,0.0,0
1104952,0,1,6.949788,4.206992,88.89516,0.0,0
1104961,0,1,15.12402,3.9127,113.2401,0.0,0
1104967,0,1,8.291193,4.541381,108.9103,0.0,0
1105166,1,0,15.29176,21.92206,292.9268,0.0,0
1105179,0,1,13.04439,3.355849,79.22524,0.0,0
1105219,0,1,7.27672,5.347806,58.61591,0.0,0
1105513,0,1,20.86483,11.2892,186.9666,0.0,0
1105708,0,1,7.635227,7.011329,100.6263,0.0,0
1105780,0,1,19.35904,9.756961,79.72429,0.0,0
1106024,0,1,7.721115,2.824941,42.89368,0.0,0
1106064,0,1,13.3265,6.120646,328.1389,0.0,0
1106208,0,1,6.963327,5.275684,11.07646,0.0,0
1106265,0,1,13.54793,9.018353,40.3227,0.0,0
1106554,0,1,12.05214,12.77389,639.8394,0.0,0
1106584,0,1,20.91621,13.16889,90.65798,0.0,0
1106827,1,0,8.438959,0.9317112,370.5398,0.0,0
1107043,0,1,6.98695,4.365394,18.8527,0.0,0
1107077,0,1,7.506609,2.616575,52.58605,0.0,0
1107143,0,1,8.735723,3.51602,64.51577,0.0,0
1107217,0,1,13.06008,3.057288,82.67905,0.0,0
1107481,0,1,11.53176,10.94766,102.58,0.0,0
1107789,1,0,7.411727,0.4999241,264.3782,0.1947387,0
1107903,0,1,9.338606,7.908138,185.8091,0.0,0
1107966,0,1,15.05475,3.338137,103.5198,0.0,0
1108302,1,0,12.18683,15.3913,218.3237,0.0,0
1108339,0,1,19.92181,14.09318,592.5761,0.0,0
1108482,1,0,19.22257,4.854813,459.8434,0.0,0
1108500,0,1,14.90356,11.78289,132.0878,0.0,0
1108503,0,1,6.952964,11.09849,58.55533,0.0,0
1108540,0,1,16.06789,9.639321,591.2395,0.0,0
1108690,0,1,9.5735,2.475123,52.88379,0.0,0
1108872,0,1,7.249245,1.657218,36.65742,0.0,0
1108935,1,0,15.07576,0.8155266,337.6693,0.0,0
1108981,0,1,8.223572,1.937595,122.7103,0.0,0
1109120,1,0,17.99612,18.55192,204.5401,0.0,0
1109224,1,0,21.21559,6.458767,537.5267,0.0,0
1109500,0,1,11.77687,13.55305,186.4204,0.0,0
1109523,0,1,8.663087,1.139902,40.24651,0.0,0
1109639,0,1,7.777098,1.253489,33.39613,0.0,0
1109741,0,1,6.889893,4.513249,177.8675,0.0,0
1109965,1,0,12.91102,1.432155,597.0741,0.0,0
1110201,1,0,19.21653,3.651611,1067.553,0.0,0
1110272,0,1,7.947256,3.306037,47.5459,0.0,0
1110424,0,1,19.41137,7.905293,279.6143,0.0,0
1110564,1,0,7.010606,0.6531007,113.9167,0.02096841,0
1110653,0,1,19.83734,5.684973,257.6727,0.0,0
1110701,0,1,11.36343,3.044829,92.14485,0.0,0
1110926,0,1,18.95215,8.451796,306.2432,0.0,0
1110994,0,1,12.06288,7.366219,180.4152,0.0,0
1111091,1,0,8.946345,0.8435284,1158.84,0.0,0
1111130,1,0,8.811251,0.7847561,1144.529,0.0,0
1111165,0,1,7.099921,10.13521,39.87294,0.0,0
1111219,0,1,9.578781,15.18731,245.0734,0.0,0
1111224,1,0,14.08272,0.7426283,386.4245,0.0,0
1111309,0,1,16.0181,11.03903,550.4158,0.0,0
1111543,0,1,11.42277,5.487237,194.355,0.0,0
1111619,0,1,6.920078,4.150629,31.9568,0.0,0
1111748,0,1,8.572501,4.768147,242.4547,0.0,0
1111911,1,0,12.42825,1.440319,577.6589,0.0,0
1111961,1,0,18.19189,1.154666,1074.441,0.0,0
1112025,0,1,23.85851,8.411977,463.431,0.0,0
1112218,0,1,17.49037,14.43473,499.0799,0.0,0
1112274,0,1,6.969884,1.151159,33.84479,0.0,0
1112340,0,1,11.87952,14.01952,301.3383,0.0,0
1112342,0,1,21.58466,9.632821,350.4042,0.0,0
1112571,0,1,6.75786,2.186691,178.6706,0.0,0
1112760,0,1,19.70784,9.650126,698.6161,0.0,0
1112774,0,1,8.128015,2.341018,142.896,0.0,0
1112855,1,0,12.91108,18.14413,215.3972,0.0,0
1113155,0,1,9.239176,3.325648,51.56864,0.0,0
1113921,1,0,14.904,22.42676,116.455,0.0,0
1114119,0,1,18.01835,11.70935,329.8125,0.0,0
1114397,0,1,10.80622,7.078979,287.8033,0.0,0
1114442,1,0,19.08292,1.369815,1148.717,0.0,0
1114606,0,1,10.76891,3.34178,68.16483,0.0,0
1114633,0,1,8.280932,3.714562,52.20417,0.0,0
1114718,0,1,7.821357,8.066259,88.25814,0.0,0
1115367,0,1,19.14775,12.66476,373.1352,0.0,0
1115410,0,1,14.02492,9.998239,120.3663,0.0,0
1115433,0,1,7.01303,1.625309,44.55433,0.0,0
1115497,0,1,19.48112,6.216978,152.3388,0.0,0
1115499,0,1,18.09149,11.84727,287.2191,0.0,0
1115864,0,1,13.56528,4.305409,594.611,0.0,0
1115890,0,1,7.443633,4.57783,72.81165,0.0,0
1116069,0,1,12.85843,3.137603,69.24084,0.0,0
1116397,1,0,19.49262,16.9811,237.6996,0.0,0
1116646,0,1,17.53637,6.941935,1385.176,0.0,0
1116794,0,1,19.02362,9.677372,130.197,0.0,0
1117035,0,1,6.881689,2.428259,40.0123,0.0,0
1117059,0,1,14.29576,5.756148,371.0333,0.0,0
1117130,0,1,22.2695,11.30371,341.9493,0.0,0
1117184,1,0,19.55179,10.03685,108.2861,0.0,0
1117356,0,1,17.01804,10.69935,1129.036,0.0,0
1117929,1,0,11.34362,1.759867,215.7342,0.0,0
1118155,0,1,17.95029,8.20768,217.6042,0.0,0
1118346,1,0,19.00219,6.920421,190.105,0.0,0
1118447,0,1,7.587459,12.29601,75.19094,0.0,0
1118503,0,1,7.051587,4.531347,26.09651,0.0,0
1118510,0,1,18.68468,11.89064,344.2776,0.0,0
1118610,0,1,7.471344,9.607135,26.5761,0.0,0
1118648,0,1,16.30734,7.891085,90.56179,0.0,0
1118659,0,1,15.81468,14.36885,319.0098,0.0,0
1118750,1,0,18.97119,7.440213,164.3274,0.0,0
1118838,1,0,6.943744,1.217435,514.5929,0.0,0
1118918,0,1,14.56964,8.863636,371.728,0.0,0
1118932,0,1,22.82417,11.06623,273.2143,0.0,0
1119267,0,1,7.947884,9.78015,143.5744,0.0,0
1119274,0,1,8.111408,13.33485,160.7282,0.0,0
1119400,0,1,8.880021,10.11581,47.93894,0.0,0
1119630,1,0,9.683076,0.8731839,129.3516,0.09337281,0
1119659,0,1,12.21205,11.41599,40.70342,0.0,0
1120101,0,1,7.277013,8.710055,96.11057,0.0,0
1120225,1,0,7.90894,0.4533159,143.0855,0.0,0
1120283,0,1,18.67864,5.63802,88.39485,0.0,0
1120610,0,1,14.49501,12.49999,176.8426,0.0,0
1120665,0,1,10.49952,10.9579,905.8274,0.0,0
1120760,0,1,7.236526,1.656525,31.19917,0.0,0
1120784,0,1,18.83382,6.13337,214.8712,0.0,0
1120807,0,1,13.84043,3.473842,70.08026,0.0,0
1120862,0,1,18.11797,5.674026,222.6821,0.0,0
1121000,0,1,13.73869,4.494007,73.69509,0.0,0
1121045,0,1,7.212427,10.74628,31.70207,0.0,0
1121277,0,1,7.994101,1.094583,53.41708,0.0,0
1122254,0,1,9.22134,11.6132,120.6629,0.0,0
1122296,1,0,17.07411,3.29792,539.5656,0.0,0
1122548,1,0,8.598189,2.274435,164.9208,0.0,0
1122568,0,1,18.17958,9.364444,1146.472,0.0,0
1122639,1,0,21.51666,16.2136,324.5468,0.0,0
1122880,0,1,19.33179,9.772128,130.0604,0.0,0
1122933,0,1,6.966522,5.139824,20.80907,0.0,0
1123002,0,1,7.01812,8.339687,235.2676,0.0,0
1123056,1,0,19.06572,4.020287,1698.662,0.0,0
1123138,0,1,19.89149,5.538506,239.5727,0.0,0
1123184,0,1,10.99474,9.852326,343.9023,0.0,0
1123338,0,1,7.113038,9.146337,98.49737,0.0,0
1123684,0,1,6.903175,2.545773,34.02429,0.0,0
1123935,0,1,15.96321,7.533004,168.1137,0.0,0
1124003,0,1,7.590797,2.508477,50.18919,0.0,0
1124177,0,1,7.501795,3.787538,54.82338,0.0,0
1124188,1,0,25.18484,18.3494,310.8303,0.0,0
1124257,0,1,7.671523,6.257916,342.4725,0.0,0
1124482,1,0,20.67258,4.870214,1131.295,0.0,0
1124764,0,1,7.705144,2.073077,40.45212,0.0,0
1124861,0,1,10.55807,13.07139,462.096,0.0,0
1125222,0,1,9.248956,4.167013,100.2339,0.0,0
1125297,1,0,19.09151,20.02642,394.4081,0.0,0
1125324,0,1,11.20893,11.50476,317.7746,0.0,0
1125404,0,1,7.359809,3.236684,44.19088,0.0,0
1125507,0,1,22.08836,13.42665,212.3888,0.0,0
1125816,1,0,19.80773,21.45465,295.3045,0.0,0
1125822,0,1,14.41723,10.61276,75.67297,0.0,0
1125877,1,0,22.5376,24.60514,216.0108,0.0,0
1125928,1,0,16.26572,0.4543783,170.7372,0.0,0
1125941,0,1,7.967441,6.890333,123.499,0.0,0
1126104,0,1,7.653112,10.9681,120.2338,0.0,0
1126105,0,1,8.6534,11.28716,12.23496,0.0,1
1126154,0,1,12.23045,9.382265,133.7413,0.0,0
1126160,0,1,15.88886,11.81042,369.3206,0.0,0
1126223,0,1,8.040823,1.167379,26.58202,0.0,0
1126313,0,1,21.85454,13.54816,348.8421,0.0,0
1126315,0,1,11.87186,13.59069,269.7226,0.0,0
1126465,0,1,17.14505,8.523766,670.7243,0.0,0
1126481,1,0,21.49667,19.36182,257.6656,0.0,0
1126666,0,1,19.79549,9.256426,168.416,0.0,0
1126737,0,1,14.41159,13.60707,718.2928,0.0,0
1127033,1,0,7.30376,0.741507,686.3047,0.0,0
1127162,0,1,10.93409,2.685677,73.82369,0.0,0
1127322,1,0,19.99491,7.895081,84.57912,0.0,0
1127600,0,1,13.5594,14.32905,511.1491,0.0,0
1127658,0,1,7.313653,3.340887,22.24459,0.0,0
1127711,1,0,20.94792,23.97618,121.4033,0.0,0
1127844,0,1,7.988316,4.281055,97.83903,0.0,0
1127898,1,0,7.040638,0.6784208,606.3824,0.0,0
1127927,0,1,19.00526,13.16483,136.5737,0.0,0
1128198,1,0,13.00844,1.873323,788.7495,0.0,0
1128212,0,1,7.731677,3.7054,41.78137,0.0,0
1128243,1,0,13.43443,17.64491,192.075,0.0,0
1128419,0,1,17.53268,11.04169,160.9263,0.0,0
1128449,0,1,9.042363,5.605506,403.876,0.0,0
1128514,0,1,9.299109,7.733633,151.8085,0.0,0
1128586,0,1,6.959797,1.920288,45.16471,0.0,0
1128607,1,0,21.76208,3.796098,52.21884,0.0,0
1128840,1,0,13.75062,2.645795,626.08,0.0,0
1129593,1,0,18.28456,4.029588,1351.626,0.0,0
1129662,0,1,15.43378,9.163239,500.3317,0.0,0
1129715,0,1,8.542567,4.379081,333.3158,0.0,0
1129771,0,1,12.20597,10.24961,320.5679,0.0,0
1129876,0,1,6.914456,3.683564,37.82101,0.0,0
1129900,0,1,7.618046,2.450414,29.2833,0.0,0
1129962,0,1,8.640283,1.218224,32.08208,0.0,0
1130064,0,1,8.501233,13.37948,114.0133,0.0,0
1130072,0,1,7.105361,5.000288,72.36713,0.0,0
1130166,1,0,12.28005,3.647042,141.6911,0.0,0
1130230,0,1,18.5783,6.876147,131.8424,0.0,0
1130373,0,1,7.689231,4.074497,47.12417,0.0,0
1130894,0,1,13.6588,4.285122,150.6831,0.0,0
1130956,0,1,13.3674,13.60949,213.631,0.0,0
1131292,0,1,11.83461,11.64868,256.7563,0.0,0
1131571,1,0,14.74159,23.43713,127.4438,0.0440254,0
1131661,0,1,19.14494,12.03518,127.6155,0.0,0
1131678,0,1,8.19133,4.99983,120.6437,0.0,0
1131803,0,1,6.931197,6.665031,144.2923,0.0,0
1131895,0,1,7.031104,4.105799,38.95814,0.0,0
1131956,1,0,21.52583,26.42347,188.0611,0.0,0
1131966,1,0,0.9485717,7.027974,47.46472,0.423865,0
1132085,0,1,8.899572,2.202119,45.63037,0.0,0
1132389,0,1,15.50695,8.459405,1343.905,0.0,0
1132424,0,1,6.93123,4.431495,69.36749,0.0,0
1132445,0,1,7.660227,3.761763,34.49765,0.0,0
1132636,1,0,12.55818,18.61866,162.3966,0.0,0
1132859,0,1,21.36265,11.10054,65.96901,0.0,0
1133664,0,1,7.266025,6.166212,16.7336,0.0,0
1133672,0,1,8.751113,3.160648,52.95445,0.0,0
1133729,0,1,6.990709,1.76729,148.0022,0.0,0
1133809,0,1,14.25853,10.39861,44.05226,0.0,0
1133852,0,1,8.30223,2.47592,68.89202,0.0,0
1133981,0,1,6.888219,5.33626,111.3255,0.0,0
1134032,0,1,16.50333,7.447623,1900.83,0.0,0
1134033,0,1,11.02519,13.14458,380.6956,0.0,0
1134096,0,1,8.468753,3.62478,35.55613,0.0,0
1134425,0,1,7.636331,1.929262,36.30409,0.0,0
1134440,0,1,7.943073,1.854955,37.95636,0.0,0
1134631,0,1,6.943081,6.933185,119.316,0.0,0
1134974,0,1,6.947778,2.321347,39.18073,0.0,0
1135052,0,1,22.97567,9.457974,614.2325,0.0,0
1135071,0,1,17.81575,9.970435,263.625,0.0,0
1135203,0,1,19.60374,11.40949,196.5658,0.0,0
1135358,1,0,19.79491,3.98322,1766.304,0.0,0
1135472,0,1,7.061152,13.8807,302.8885,0.0,0
1135694,1,0,19.86911,22.51015,178.0263,0.0,0
1135703,0,1,9.90233,13.08311,231.978,0.0,0
1136011,0,1,8.01053,8.955396,182.8111,0.0,0
1136309,0,1,12.6491,10.08939,233.3988,0.0,0
1136480,0,1,19.73021,9.843602,746.0503,0.0,0
1136845,0,1,19.63104,11.69562,129.4661,0.0,0
1137074,0,1,8.368324,3.89925,389.236,0.0,0
1137188,0,1,19.11818,5.898943,245.2079,0.0,0
1137508,0,1,7.222191,4.068007,38.15321,0.0,0
1137878,0,1,7.842555,3.517459,50.16515,0.0,0
1137916,0,1,13.35867,6.361766,551.2103,0.0,0
1138197,0,1,18.97734,12.58454,159.4318,0.0,0
1138336,0,1,13.15651,5.639406,215.5902,0.0,0
1138353,1,0,19.21809,20.02916,248.0086,0.0,0
1138476,1,0,14.4115,19.65673,348.5727,0.0,0
1139046,1,0,20.15151,25.0737,230.2913,0.0,0
1139364,0,1,11.71579,14.67459,504.456,0.0,0
1139611,0,1,10.461,10.29563,331.5824,0.0,0
1139724,0,1,18.15937,4.825102,133.824,0.0,0
1139813,0,1,12.61399,14.89513,585.6318,0.0,0
1139943,0,1,20.33774,6.459916,199.2271,0.0,0
1140197,0,1,7.183815,10.32524,100.6735,0.0,0
1140294,1,0,7.638939,0.8070706,123.8488,0.0,0
1140679,0,1,7.3822,5.556636,39.49053,0.0,0
1141258,0,1,8.793892,2.320452,40.40624,0.0,0
1141425,0,1,9.05631,3.85189,60.6415,0.0,0
1141570,0,1,7.826029,5.189953,45.383,0.0,0
1141846,0,1,19.02346,4.941254,129.3555,0.0,0
1142061,0,1,7.990006,1.11575,26.42678,0.0,0
1142292,0,1,8.159434,9.323638,287.5185,0.0,0
1142495,0,1,9.667567,9.050221,220.0147,0.0,0
1142685,1,0,7.103356,0.9436238,387.0192,0.0,0
1142808,1,0,11.12662,16.44908,37.86473,0.7428419,1
1142945,0,1,7.022096,7.499889,16.40956,0.0,0
1143622,0,1,7.876116,1.6628,127.4779,0.0,0
1143806,0,1,20.07428,10.01577,128.6625,0.0,0
1144020,0,1,7.860149,8.85591,398.0452,0.0,0
1144095,0,1,20.27015,13.2124,408.8123,0.0,0
1144104,1,0,18.12841,0.5206044,782.9326,0.0,0
1144139,1,0,9.439043,13.13996,55.1213,0.09367141,0
1144193,1,0,7.023916,0.7891636,696.7296,0.0,0
1144676,0,1,19.75621,14.16307,342.5341,0.0,0
1144708,0,1,11.72145,10.10568,206.0458,0.0,0
1144806,0,1,7.49747,8.41785,33.67611,0.0,0
1145150,0,1,6.987111,2.879047,55.9609,0.0,0
1145179,1,0,11.76376,4.546746,126.9596,0.0,0
1145252,0,1,12.69529,3.247093,46.53236,0.0,0
1145522,0,1,6.999522,7.662426,40.00675,0.0,0
1145550,0,1,12.04491,9.523832,227.9256,0.0,0
1145597,0,1,13.18251,7.472803,143.8697,0.0,0
1145639,1,0,8.605045,0.5628393,500.6498,0.0,0
1145743,0,1,8.324074,4.761127,101.795,0.0,0
1145755,0,1,20.08534,6.68589,330.6973,0.0,0
1145768,0,1,8.689443,4.358997,93.06248,0.0,0
1145815,0,1,14.25817,8.687107,133.8559,0.0,0
1145992,0,1,19.09008,7.910077,143.2041,0.0,0
1146076,1,0,8.384863,1.090086,248.1616,0.0,0
1146148,1,0,18.58976,7.722229,74.77512,0.0,0
1146226,1,0,22.39661,15.59636,323.4041,0.0,0
1146331,1,0,12.51253,1.168361,978.1454,0.0,0
1146549,0,1,8.131714,2.456555,54.16895,0.0,0
1146827,0,1,19.69254,7.882386,264.012,0.0,0
1146842,0,1,12.8857,15.12855,696.7661,0.0,0
1147154,0,1,22.30077,8.516034,313.3826,0.0,0
1147245,0,1,7.768503,3.185131,72.32963,0.0,0
1147318,1,0,7.097476,1.1147,228.1484,0.0,0
1147493,0,1,22.47079,9.951424,320.2389,0.0,0
1147557,1,0,7.043118,0.7819904,1075.467,0.0,0
1147632,0,1,17.47181,4.231369,418.8109,0.0,0
1147816,0,1,12.49499,13.2946,647.7889,0.0,0
1147952,1,0,18.4359,22.90565,153.2277,0.0,0
1148070,0,1,7.363546,7.910591,753.0445,0.0,0
1148389,1,0,15.00105,4.385345,119.4034,0.0,0
1148441,0,1,12.54375,13.51267,162.8175,0.0,0
1148490,0,1,14.99923,2.900517,92.25539,0.0,0
1148496,1,0,8.153552,0.8155089,694.9947,0.0,0
1148540,0,1,8.280017,6.40299,31.49688,0.0,0
1148582,1,0,12.66185,15.57833,206.326,0.0,0
1148606,0,1,14.14064,3.364699,67.19113,0.0,0
1148689,0,1,12.04901,11.48171,99.70897,0.0,0
1148909,0,1,7.194365,9.069744,9.351171,0.0,0
1149062,0,1,7.848044,3.126793,51.34535,0.0,0
1149258,1,0,7.26293,1.094698,233.6867,0.0,0
1149355,0,1,23.16037,13.2888,1900.261,0.0,0
1149360,0,1,9.986133,13.29023,414.6433,0.0,0
1149437,0,1,8.629742,7.080795,260.7282,0.0,0
1149500,0,1,10.8198,10.02426,271.0515,0.0,0
1149581,0,1,7.414774,1.995105,37.4272,0.0,0
1149582,1,0,9.222825,1.746746,148.8719,0.0,0
1149703,0,1,13.04348,9.625062,66.64956,0.0,0
1149767,1,0,6.962413,1.539437,222.2577,0.0,0
1150260,0,1,14.51276,10.01014,90.95895,0.0,0
1150423,1,0,13.53522,1.957741,981.6572,0.0,0
1150440,0,1,10.75892,10.10301,289.1075,0.0,0
1150447,0,1,19.02043,10.43076,219.302,0.0,0
1150666,0,1,20.31323,9.979662,224.1767,0.0,0
1150969,0,1,15.01303,7.515893,109.8318,0.0,0
1151358,1,0,7.224147,1.303158,212.0341,0.0,0
1151377,0,1,8.921017,13.72801,488.698,0.0,0
1151471,0,1,7.100386,9.862637,32.73234,0.0,0
1151555,0,1,12.48011,14.53165,252.5356,0.0,0
1151575,1,0,19.47958,1.060072,47.93419,4.144659e-14,0
1151757,0,1,8.938773,12.63798,127.0239,0.0,0
1151936,0,1,8.403946,13.86684,166.0846,0.0,0
1152142,0,1,19.57949,11.97596,488.0451,0.0,0
1152324,1,0,19.9136,21.11505,563.5673,0.0,0
1152553,1,0,17.51483,18.00042,370.951,0.0,0
1152554,1,0,18.10455,3.835108,1676.986,0.0,0
1152711,0,1,11.26534,3.027212,58.12133,0.0,0
1153099,1,0,19.40282,19.91654,250.1139,0.0,0
1153159,0,1,9.058672,10.15692,174.6686,0.0,0
1153246,0,1,11.68202,9.230643,55.34215,0.0,0
1153397,0,1,7.25956,3.714003,52.16569,0.0,0
1153607,1,0,9.231688,1.325681,262.8174,0.0,0
1153742,0,1,16.9762,13.1479,603.9538,0.0,0
1153856,0,1,19.74004,12.6641,304.1498,0.0,0
1153890,0,1,7.807202,5.313031,100.4768,0.0,0
1153906,0,1,11.52655,5.29493,145.5935,0.0,0
1154152,0,1,7.485303,3.14793,54.06732,0.0,0
1154265,0,1,16.77062,12.57397,564.1637,0.0,0
1154375,0,1,7.67711,6.908758,143.4018,0.0,0
1154437,0,1,8.82943,13.02953,352.4781,0.0,0
1154509,0,1,18.65125,11.16031,56.86565,0.0,0
1154538,0,1,19.68615,11.71952,192.2773,0.0,0
1154573,0,1,21.2332,11.24856,1413.838,0.0,0
1154604,0,1,12.59108,12.78783,127.9157,0.0,0
1154647,0,1,7.216778,2.07367,38.73609,0.0,0
1154653,0,1,12.70871,12.84306,130.4446,0.0,0
1154903,0,1,8.331642,3.580768,62.79948,0.0,0
1154938,0,1,22.553,9.686683,349.6661,0.0,0
1154993,0,1,7.88139,1.570487,34.48103,0.0,0
1155313,1,0,12.63286,1.049115,402.2923,0.0,0
1155531,0,1,7.826122,1.96489,43.78137,0.0,0
1155589,1,0,19.3781,14.22381,193.6173,0.0,0
1156024,0,1,12.80435,11.34028,37.66229,0.0,0
1156194,0,1,8.884943,5.182172,96.22539,0.0,0
1156298,1,0,13.14303,15.46512,271.4643,0.0,0
1156801,0,1,10.76013,9.253636,363.0405,0.0,0
1157161,0,1,8.453155,3.786879,637.3762,0.0,0
1157202,0,1,16.94628,13.2304,65.96286,0.0,0
1157359,0,1,7.993115,8.070107,69.96152,0.0,0
1157434,0,1,7.434914,13.71001,124.0755,0.0,0
1157973,1,0,20.30622,23.79696,266.0778,0.0,0
1158114,0,1,8.898713,1.777851,47.8661,0.0,0
1158166,0,1,8.161147,4.637394,154.0754,0.0,0
1158206,0,1,18.97052,10.97817,132.3235,0.0,0
1158225,0,1,14.06197,6.115311,311.6619,0.0,0
1158295,0,1,10.75389,1.836718,48.28441,0.0,0
1158308,0,1,7.323922,3.369017,69.92138,0.0,0
1158345,1,0,14.09676,20.51641,134.2999,0.0,0
1159045,0,1,17.36973,8.921928,706.4784,0.0,0
1159115,0,1,8.621376,7.173322,309.3137,0.0,0
1159148,1,0,6.944715,0.6305374,749.8122,0.0,0
1159192,0,1,10.01121,3.240966,74.65112,0.0,0
