ID,MTEvents_stable,MTEvents_unstable,PhaseBSE_0,Mass_0,Mass_1,Semimajor,Eccentricity,Merge,Mass_0_initial,Mass_1_initial,a,e
2874841.0,1,0,14.0,20.5043,4.846872,1577.021,0.0,0,92.368,15.829,237.0,0.152
148630.0,0,1,14.0,6.950413,11.5534,60.8923,0.0,0,32.187,22.03,93.1,0.163
1208149.0,1,0,14.0,7.977846,0.9242752,359.2451,0.0,0,34.655,4.591,243.0,0.58
3804083.0,1,0,14.0,20.00449,23.31854,152.5021,0.0,0,86.082,55.382,417.0,0.00722
526166.0,0,1,14.0,9.148183,12.22329,38.39194,0.0,0,38.233,26.764,448.0,0.399
651695.0,1,0,14.0,7.171776,0.8048453,673.2447,0.0,0,31.387,3.693,137.0,0.139
754614.0,1,0,14.0,19.11609,9.414928,71.28958,0.0,0,71.769,33.607,178.0,0.0244
4056559.0,1,0,14.0,18.2004,1.651904,652.4651,0.0,0,65.341,8.158,229.0,0.177
1548711.0,1,0,14.0,19.06395,22.74762,199.9929,0.0,0,70.007,50.791,371.0,0.697
903545.0,0,1,14.0,7.176145,4.826944,48.2502,0.0,0,31.763,15.583,102.0,0.0286
3722188.0,0,1,14.0,16.3019,6.726739,396.4854,0.0,0,56.013,20.437,619.0,0.08
1880364.0,1,0,14.0,13.45726,19.20503,138.9662,0.0,0,53.97,39.871,181.0,0.101
2068339.0,0,1,14.0,19.17721,6.131875,279.5778,0.0,0,74.593,19.707,327.0,0.00679
2878385.0,0,1,14.0,13.34369,12.16914,349.2949,0.0,0,47.123,31.33,5890.0,0.893
3213916.0,0,1,14.0,13.34258,11.97605,54.20238,0.0,0,54.55,27.572,148.0,0.228
3633043.0,0,1,14.0,11.87832,12.85457,293.0819,0.0,0,44.218,31.982,5960.0,0.911
306903.0,0,1,14.0,9.759734,6.781587,137.8378,0.0,0,39.76,17.011,651.0,0.272
891669.0,0,1,14.0,12.59025,3.115461,236.3191,0.0,0,30.12,12.37,5660.0,0.497
2827632.0,0,1,14.0,7.514262,12.72775,89.28792,0.0,0,34.167,24.684,126.0,0.252
88568.0,1,0,14.0,8.648189,0.605532,313.463,0.0,0,34.883,15.564,429.0,0.553
2272489.0,0,1,14.0,7.703082,8.772309,315.2332,0.0,0,33.687,25.48,1480.0,0.0265
3568816.0,1,0,14.0,14.82972,17.70217,329.695,0.0,0,58.556,37.296,203.0,0.0711
1519786.0,0,1,14.0,7.630057,3.613418,57.02324,0.0,0,33.408,14.183,383.0,0.107
2271201.0,1,0,14.0,8.750016,0.8198262,850.0502,0.0,0,37.279,4.244,265.0,0.106
1737376.0,0,1,14.0,6.913641,3.430994,42.21699,0.0,0,30.797,13.433,191.0,0.0952
279726.0,0,1,14.0,8.948457,2.290994,51.38954,0.0,0,38.471,9.633,331.0,0.00825
2164630.0,1,0,14.0,20.32321,15.39589,332.4842,0.0,0,90.518,40.083,426.0,0.277
4154709.0,1,0,14.0,8.434488,0.410985,187.3566,0.0,0,35.949,28.821,140.0,0.275
3645266.0,0,1,14.0,10.81177,4.829003,123.1355,0.0,0,41.266,14.744,597.0,0.044
3755345.0,1,0,14.0,8.687627,0.7967542,278.94,0.0,0,32.904,12.676,176.0,0.541
811025.0,1,0,14.0,6.955542,2.340595,94.46505,0.0,0,30.93,9.192,93.7,0.0788
2785504.0,0,1,14.0,6.941259,4.376635,17.56276,0.0,0,33.419,11.833,102.0,0.129
3797382.0,1,0,14.0,8.444472,2.200016,77.62784,0.0,0,42.644,28.665,1420.0,0.851
438433.0,0,1,14.0,7.59821,13.04332,109.5184,0.0,0,33.262,25.525,113.0,2.46e-06
1302431.0,0,1,14.0,19.01038,7.143302,327.7513,0.0,0,71.795,21.837,421.0,0.417
1408362.0,0,1,14.0,8.519692,5.508449,63.10338,0.0,0,42.164,12.241,314.0,0.132
4002964.0,1,0,14.0,19.47481,15.32458,182.9032,0.0,0,76.687,39.404,113.0,0.00776
1856704.0,1,0,14.0,19.70806,1.053047,48.20969,0.0,0,88.372,45.343,192.0,0.664
2062.0,0,1,14.0,13.01579,6.728141,257.0295,0.0,0,46.473,19.687,884.0,0.356
888237.0,0,1,14.0,9.960137,12.86193,339.4191,0.0,0,41.013,29.282,994.0,0.566
3787111.0,0,1,14.0,12.05506,8.766993,588.6927,0.0,0,43.085,24.904,1830.0,0.318
1088243.0,0,1,14.0,7.257846,4.548279,92.65878,0.0,0,32.07,16.427,996.0,0.129
1945094.0,1,0,14.0,21.02702,18.35664,247.227,0.0,0,95.907,44.966,509.0,0.0545
2616418.0,0,1,14.0,7.291618,2.771693,24.8686,0.0,0,32.159,10.883,117.0,0.085
3372130.0,0,1,14.0,7.933997,8.035672,65.95846,0.0,0,34.541,22.492,335.0,0.676
3626007.0,0,1,14.0,12.90612,15.45195,751.1053,0.0,0,45.953,37.301,721.0,0.0676
2095860.0,0,1,14.0,20.18811,6.571726,255.5312,0.0,0,90.032,20.827,514.0,0.467
4162623.0,0,1,14.0,10.44149,8.147997,338.4035,0.0,0,38.421,23.731,2160.0,0.135
316360.0,1,0,14.0,14.224,1.70669,601.651,0.0,0,57.721,8.06,300.0,0.291
904962.0,0,1,14.0,7.26294,2.102947,33.45637,0.0,0,32.085,8.777,108.0,0.00715
2866666.0,0,1,14.0,7.314965,2.540094,50.92606,0.0,0,32.268,11.07,230.0,0.243
288176.0,1,0,14.0,19.86196,18.98839,399.8944,0.0,0,82.298,43.055,204.0,0.299
1642849.0,0,1,14.0,11.07853,11.86131,90.52235,0.0,1,45.346,26.353,204.0,0.055
2152332.0,0,1,14.0,15.56351,14.14788,617.6994,0.0,0,52.692,36.021,728.0,0.00148
3720560.0,0,1,14.0,17.74882,14.35792,1655.591,0.0,0,62.527,37.735,1070.0,0.243
1040686.0,0,1,14.0,13.12887,11.5573,127.6382,0.0,0,52.063,25.932,217.0,0.507
2358088.0,0,1,14.0,8.664202,2.758598,354.7939,0.0,0,37.321,9.537,906.0,0.328
2095673.0,0,1,14.0,16.65046,14.77039,673.8188,0.0,0,55.852,38.584,1910.0,0.438
2494486.0,0,1,14.0,7.624588,5.751717,162.3911,0.0,0,33.405,19.086,14200.0,0.931
904223.0,1,0,14.0,21.7977,3.950727,309.6877,0.0,0,103.948,14.217,434.0,0.829
1076736.0,0,1,14.0,15.17826,7.232418,134.5971,0.0,0,60.324,18.663,162.0,0.00952
1528326.0,0,1,14.0,7.93484,4.835196,96.27604,0.0,0,34.547,16.895,428.0,0.205
1807743.0,0,1,14.0,16.10078,5.34499,827.5869,0.0,0,28.733,17.006,3620.0,0.147
3250812.0,0,1,14.0,12.49346,5.155767,76.77273,0.0,0,50.302,13.982,322.0,0.602
3754567.0,0,1,14.0,8.725833,1.396889,33.60414,0.0,0,37.623,7.219,429.0,0.491
81625.0,0,1,14.0,6.965289,5.157055,19.57378,0.0,0,30.945,16.357,127.0,0.346
1949549.0,1,0,14.0,18.3738,19.95559,403.7565,0.0,0,66.259,47.116,900.0,0.734
3978321.0,0,1,14.0,20.42243,8.70057,619.1435,0.0,0,91.824,25.335,778.0,0.861
1230568.0,0,1,14.0,20.3951,12.6936,1020.573,0.0,0,91.535,33.898,488.0,0.0544
2364907.0,1,0,14.0,7.213731,1.364512,188.8549,0.0,0,31.91,6.497,111.0,0.0351
3699971.0,0,1,14.0,18.47147,11.2366,267.9884,0.0,0,67.163,30.414,316.0,0.104
3639680.0,0,1,14.0,7.742478,6.279462,259.5444,0.0,0,33.639,20.191,3040.0,0.116
2379671.0,0,1,14.0,6.965713,1.220424,34.96835,0.0,0,30.978,7.323,654.0,0.346
2851138.0,1,0,14.0,19.73298,18.95601,346.7727,0.0,0,79.884,43.925,261.0,0.516
3547672.0,0,1,14.0,7.056066,5.055062,59.29597,0.0,0,31.328,17.361,271.0,0.0299
2394769.0,0,1,14.0,7.089405,3.080983,73.03057,0.0,0,31.455,12.989,844.0,0.32
3093294.0,0,1,14.0,10.49223,7.040595,132.8221,0.0,0,41.282,18.268,584.0,0.194
3480130.0,0,1,14.0,10.52488,10.9785,503.8345,0.0,0,38.991,29.482,1700.0,0.137
4079381.0,0,1,14.0,19.71964,9.53665,614.2712,0.0,0,81.899,27.097,620.0,0.107
3504091.0,0,1,14.0,13.12479,9.152311,46.85461,0.0,0,52.608,21.499,167.0,0.115
120269.0,0,1,14.0,8.691159,13.45527,54.23738,0.0,0,37.022,26.816,157.0,0.0696
890391.0,0,1,14.0,6.902193,7.544231,43.04226,0.0,0,30.74,21.163,110.0,0.253
1675911.0,1,0,14.0,12.2575,18.54127,104.5684,0.0,0,51.683,37.256,207.0,0.53
53128.0,1,0,14.0,24.69109,16.23486,534.3294,0.0,0,147.406,38.955,245.0,0.49
4130469.0,0,1,14.0,7.413087,2.797072,51.57044,0.0,0,32.634,11.706,311.0,0.522
2513222.0,1,0,14.0,20.55004,21.81747,394.8411,0.0,0,91.433,48.177,241.0,0.53
3779831.0,0,1,14.0,7.015484,8.277252,139.0921,0.0,0,31.18,24.25,336.0,0.116
295842.0,1,0,14.0,19.14541,18.66434,370.1967,0.0,0,72.728,43.815,310.0,0.0406
2435421.0,0,1,14.0,8.752063,10.73219,89.38124,0.0,0,37.606,22.117,357.0,0.547
1340871.0,0,1,14.0,8.478706,4.211071,112.3836,0.0,0,36.391,15.646,4250.0,0.662
1649447.0,0,1,14.0,11.46093,11.14026,279.303,0.0,0,41.741,29.507,1280.0,0.0173
3496854.0,0,1,14.0,12.35004,5.03262,109.5075,0.0,0,49.366,14.18,299.0,0.376
606319.0,0,1,14.0,10.55351,13.6341,51.07661,0.0,0,44.131,30.222,268.0,0.164
1562370.0,0,1,14.0,23.56339,11.32349,265.1667,0.0,0,135.188,29.685,164.0,0.0856
1705964.0,0,1,14.0,10.07129,6.131037,124.4116,0.0,0,42.022,15.951,528.0,0.401
560002.0,0,1,14.0,7.286465,5.289762,81.12274,0.0,0,32.166,17.457,260.0,0.282
3749158.0,0,1,14.0,10.61281,12.3644,399.9652,0.0,0,38.644,30.844,1670.0,0.556
1562991.0,0,1,14.0,12.39405,7.228124,152.5065,0.0,0,49.461,18.51,295.0,0.336
3331448.0,0,1,14.0,8.41985,5.076293,92.58978,0.0,0,36.454,16.874,269.0,0.172
3533933.0,0,1,14.0,15.86138,8.734977,263.8086,0.0,0,59.776,23.491,771.0,0.605
2262253.0,0,1,14.0,11.50593,6.7751,64.80211,0.0,0,46.292,17.342,252.0,0.359
3594548.0,0,1,14.0,8.500621,13.15763,276.1847,0.0,0,35.406,27.184,319.0,0.0399
3702164.0,0,1,14.0,7.693407,9.226494,98.21837,0.0,0,33.618,25.654,292.0,0.49
1868074.0,0,1,14.0,13.40107,15.25686,416.092,0.0,0,52.34,36.157,409.0,0.28
2824790.0,0,1,14.0,7.557444,4.205642,89.7215,0.0,0,33.156,15.467,538.0,0.418
2182697.0,1,0,14.0,19.83894,2.720379,1364.653,0.0,0,84.413,10.64,164.0,0.0546
2978228.0,0,1,14.0,7.563861,5.336284,83.43981,0.0,0,33.171,17.361,176.0,8.58e-06
3411740.0,0,1,14.0,18.51479,7.248594,177.445,0.0,0,67.441,20.954,145.0,0.0611
1109741.0,0,1,14.0,6.889893,4.513249,177.8675,0.0,0,30.631,16.32,4600.0,0.644
1841252.0,0,1,14.0,7.224246,1.133301,24.60981,0.0,0,31.954,6.935,675.0,0.57
3444807.0,0,1,14.0,18.76957,10.77995,88.42962,0.0,0,68.903,27.377,127.0,0.0845
284417.0,1,0,14.0,14.86264,1.589124,753.3913,0.0,0,60.124,6.745,328.0,0.453
442716.0,0,1,14.0,8.095547,9.464553,264.0196,0.0,0,35.165,26.955,1280.0,0.581
1589630.0,0,1,14.0,13.45908,8.540114,145.1056,0.0,0,53.758,21.063,328.0,0.596
1633192.0,0,1,14.0,6.966637,1.458889,33.51098,0.0,0,31.012,8.115,340.0,0.0749
980158.0,0,1,14.0,9.593593,9.712141,295.3554,0.0,0,38.338,22.851,2160.0,0.833
2508145.0,0,1,14.0,15.8816,12.18658,371.2435,0.0,0,52.405,32.483,1400.0,0.172
3670187.0,0,1,14.0,10.00512,12.97355,210.6283,0.0,0,39.98,29.493,670.0,0.132
3687542.0,0,1,14.0,7.823851,1.276643,47.34566,0.0,0,34.138,7.28,399.0,0.496
355776.0,0,1,14.0,8.052999,1.742103,194.6055,0.0,0,34.762,6.814,2650.0,0.354
1603078.0,1,0,14.0,15.03279,23.76164,184.2569,0.0,0,68.074,53.205,199.0,0.147
2286366.0,1,0,14.0,9.020573,1.565847,621.7049,0.0,0,38.71,6.853,540.0,0.423
2759916.0,1,0,14.0,16.86053,22.47326,205.5286,0.0,0,61.608,48.513,232.0,0.356
4020760.0,1,0,14.0,18.69234,2.505702,1268.238,0.0,0,68.567,9.538,132.0,2.26e-05
570018.0,0,1,14.0,7.270817,5.391646,97.67076,0.0,0,32.116,18.263,1350.0,0.712
2643078.0,0,1,14.0,7.263184,3.944866,103.6212,0.0,0,21.373,14.931,6040.0,0.676
3299162.0,1,0,14.0,18.18362,12.71344,131.9748,0.0,0,64.957,36.905,502.0,0.0613
451143.0,1,0,14.0,14.50599,3.710515,280.277,0.0,0,57.509,11.639,330.0,0.478
3975908.0,0,1,14.0,7.140445,7.703129,83.32948,0.0,0,31.633,22.237,138.0,0.00363
4162932.0,0,1,14.0,18.54835,12.53603,218.7856,0.0,0,67.439,33.553,451.0,0.268
1914268.0,0,1,14.0,7.314919,7.705305,136.7892,0.0,0,32.265,22.82,270.0,0.0191
2210585.0,1,0,14.0,20.25391,23.4327,159.23,0.0,0,89.69,55.633,426.0,0.413
1347959.0,0,1,14.0,6.974193,9.615962,308.6553,0.0,0,31.026,27.253,1710.0,0.0528
730453.0,0,1,14.0,7.191757,5.652626,54.23689,0.0,0,31.825,17.374,123.0,0.221
1952971.0,0,1,14.0,7.471668,5.502397,44.42119,0.0,0,33.281,16.786,232.0,0.617
3834759.0,0,1,14.0,22.27309,9.436146,681.0783,0.0,0,113.156,26.885,778.0,0.222
4128857.0,0,1,14.0,18.30603,5.962899,86.34033,0.0,0,69.483,17.502,111.0,0.0746
1719702.0,0,1,14.0,12.03111,2.25987,64.82592,0.0,0,47.748,7.971,354.0,0.278
3384268.0,0,1,14.0,7.372,5.163542,33.66591,0.0,0,33.484,15.499,110.0,0.0916
3384490.0,0,1,14.0,6.931684,1.121216,22.47216,0.0,0,30.865,6.96,744.0,0.419
3513947.0,0,1,14.0,7.536211,7.349403,147.0664,0.0,0,33.077,22.5,1510.0,0.74
1746406.0,1,0,14.0,15.10103,0.4647619,243.569,0.0,0,56.492,29.246,162.0,0.000235
3981930.0,0,1,14.0,8.496796,8.668897,40.28931,0.0,0,38.097,17.659,339.0,0.489
270207.0,1,0,14.0,21.7039,17.22101,258.2649,0.0,0,102.274,43.581,608.0,0.389
3451633.0,0,1,14.0,19.97644,6.426718,295.433,0.0,0,86.916,20.336,293.0,0.292
447308.0,1,0,14.0,7.916406,0.6947983,220.2175,0.0,0,35.08,28.255,1190.0,0.915
588038.0,0,1,14.0,11.58013,1.861566,49.27861,0.0,0,43.711,7.799,533.0,0.0816
1124764.0,0,1,14.0,7.705144,2.073077,40.45212,0.0,0,33.703,10.179,1920.0,0.256
1167849.0,1,0,14.0,7.165188,1.343765,390.3737,0.0,0,31.721,6.458,165.0,0.246
4031155.0,0,1,14.0,12.77626,10.77701,364.3245,0.0,0,45.001,29.026,3570.0,0.783
2696614.0,1,0,14.0,22.48493,18.9903,281.3037,0.0,0,110.991,43.179,154.0,0.0498
2715561.0,1,0,14.0,19.4211,18.86034,211.3122,0.0,0,75.644,41.966,162.0,0.438
3530785.0,1,0,14.0,7.738926,0.9675168,1122.615,0.0,0,22.914,6.229,2700.0,0.241
158609.0,1,0,14.0,11.68433,3.356567,170.3432,0.0,0,45.443,37.767,419.0,0.165
1569070.0,0,1,14.0,7.240152,7.75932,77.6772,0.0,0,31.997,22.384,137.0,0.0213
918530.0,0,1,14.0,8.851901,4.355071,67.48016,0.0,0,38.063,14.692,381.0,0.246
1891254.0,1,0,14.0,8.396974,0.8098937,834.1822,0.0,0,35.931,4.645,708.0,0.126
1246443.0,0,1,14.0,8.545418,3.92938,164.5436,0.0,0,36.918,15.012,1220.0,0.127
1127322.0,1,0,14.0,19.99491,7.895081,84.57912,0.0,0,85.278,30.633,137.0,0.0908
2494960.0,1,0,14.0,12.20317,1.765498,235.5557,0.0,0,48.142,32.74,296.0,0.00106
3512342.0,0,1,14.0,15.96433,6.098192,173.4962,0.0,0,60.654,17.572,215.0,0.00462
3651979.0,0,1,14.0,14.15701,6.649699,130.5497,0.0,0,56.159,17.712,319.0,0.613
102377.0,1,1,14.0,7.773156,0.9629486,45.33885,0.0,0,33.96,6.08,299.0,0.04
4084670.0,1,0,14.0,11.8396,13.40814,116.6904,0.0,0,47.806,35.592,195.0,0.181
3419269.0,0,1,14.0,9.880153,5.759596,169.2544,0.0,0,39.616,15.537,715.0,0.276
2959813.0,0,1,14.0,7.735298,1.474322,30.53283,0.0,0,33.818,7.816,155.0,0.0101
236579.0,0,1,14.0,10.05284,8.159016,210.6246,0.0,0,41.912,19.75,468.0,0.256
4128952.0,1,0,14.0,12.18782,18.2261,59.18137,0.0,0,48.597,39.247,199.0,0.0208
420625.0,0,1,14.0,6.889,1.676426,29.52809,0.0,0,30.721,8.294,301.0,0.603
3697141.0,0,1,14.0,7.917289,5.628999,42.25695,0.0,0,34.476,18.225,261.0,0.276
869033.0,0,1,14.0,7.333647,5.795852,57.2506,0.0,0,32.317,17.563,119.0,0.133
3564819.0,0,1,14.0,8.6972,12.59115,122.691,0.0,0,37.387,25.348,312.0,0.52
4127966.0,1,0,14.0,18.26081,18.35658,182.5573,0.0,0,65.205,41.795,180.0,0.0714
194815.0,0,1,14.0,12.31915,2.955334,76.41189,0.0,0,48.85,9.77,352.0,0.291
2518269.0,1,0,14.0,15.34898,18.93425,347.5771,0.0,0,59.928,40.169,245.0,0.0739
3254297.0,1,0,14.0,19.37793,3.918549,1197.34,0.0,0,76.848,14.208,286.0,0.00106
223394.0,0,1,14.0,11.11989,11.049,235.3532,0.0,0,37.846,29.512,12900.0,0.917
1130064.0,0,1,14.0,8.501233,13.37948,114.0133,0.0,0,35.556,27.555,347.0,0.241
2297321.0,0,1,14.0,15.4834,4.731023,204.6494,0.0,0,54.17,15.89,524.0,0.0805
3679496.0,0,1,14.0,7.735744,7.529927,173.4285,0.0,0,33.814,22.9,915.0,0.185
549361.0,0,1,14.0,13.41654,8.428047,160.4785,0.0,0,52.437,21.054,227.0,0.0116
3403780.0,0,1,14.0,7.213668,2.533591,28.51198,0.0,0,32.377,9.402,133.0,0.394
2505120.0,0,1,14.0,7.125543,6.69604,54.90379,0.0,0,31.573,19.72,114.0,0.00421
3830795.0,0,1,14.0,18.16699,6.301542,932.723,0.0,0,25.875,19.516,3470.0,0.0375
695275.0,0,1,14.0,10.54533,6.406125,196.3193,0.0,0,41.206,17.251,798.0,0.44
2559109.0,0,1,14.0,11.77804,9.556019,229.0077,0.0,0,45.399,23.761,497.0,0.264
3436984.0,1,0,14.0,15.65813,18.28418,269.3788,0.0,0,60.678,39.512,233.0,0.277
4044119.0,0,1,14.0,13.86373,8.116684,173.3037,0.0,0,54.17,20.84,273.0,0.0559
2829601.0,0,1,14.0,8.69663,1.423852,34.3521,0.0,0,37.438,8.016,818.0,0.372
447173.0,0,1,14.0,7.206833,3.570319,30.83179,0.0,0,32.52,11.827,97.7,0.0534
2798887.0,1,0,14.0,7.429438,0.5324357,478.5009,0.0,0,21.447,2.627,2970.0,0.125
64482.0,1,0,14.0,18.91454,4.077671,1300.492,0.0,0,70.85,14.52,294.0,0.15
331694.0,0,1,14.0,9.898379,3.217137,86.94398,0.0,0,41.733,12.531,629.0,0.445
2512987.0,0,1,14.0,19.77821,11.03478,655.7948,0.0,0,83.942,30.583,859.0,0.521
1141425.0,0,1,14.0,9.05631,3.85189,60.6415,0.0,0,38.826,14.601,767.0,0.209
1583082.0,1,0,14.0,13.65847,2.254543,248.4153,0.0,0,53.835,16.629,424.0,0.556
3068319.0,0,1,14.0,13.29443,2.854342,194.6309,0.0,0,46.601,11.666,2160.0,0.733
3672627.0,1,0,14.0,15.7939,0.7205834,407.0358,0.0,0,60.97,27.111,159.0,0.252
3247695.0,0,1,14.0,11.62989,2.812863,71.71234,0.0,0,46.224,9.311,231.0,0.0221
4015633.0,0,1,14.0,7.394427,6.859406,17.3538,0.0,0,32.477,19.921,115.0,0.00391
1257488.0,0,1,14.0,17.35046,10.17415,152.0274,0.0,0,63.066,25.891,190.0,0.406
1311794.0,0,1,14.0,7.852224,9.369943,273.824,0.0,0,34.234,26.753,950.0,0.106
1842496.0,1,0,14.0,18.23562,21.45691,383.4668,0.0,0,64.951,48.743,351.0,0.349
2377605.0,0,1,14.0,20.09076,8.470221,222.8563,0.0,0,88.3,24.639,465.0,0.531
3269750.0,0,1,14.0,7.308661,6.165334,92.75274,0.0,0,32.244,19.579,243.0,0.141
2010844.0,0,1,14.0,15.56551,9.165934,376.4027,0.0,0,54.722,25.076,1170.0,0.584
2102474.0,0,1,14.0,13.42291,12.332,71.91565,0.0,0,53.776,28.072,159.0,0.00482
3054037.0,0,1,14.0,13.49482,13.80339,250.6627,0.0,0,53.483,31.263,216.0,0.0483
3626068.0,0,1,14.0,17.58089,9.601801,430.1827,0.0,0,61.405,26.471,442.0,0.0499
599068.0,1,0,14.0,20.42618,21.25881,90.97151,0.0,0,89.781,47.919,344.0,0.797
1199140.0,0,1,14.0,7.278576,7.164767,160.9374,0.0,0,32.143,22.105,501.0,0.126
413567.0,1,0,14.0,14.42152,1.704877,730.0937,0.0,0,58.238,5.833,168.0,0.106
2953067.0,0,1,14.0,12.22941,12.97243,94.03669,0.0,0,49.269,28.508,282.0,0.52
519569.0,1,0,14.0,19.64665,4.551723,1664.739,0.0,0,80.22,15.118,312.0,0.0322
403505.0,0,1,14.0,11.97666,5.349827,168.1406,0.0,0,44.87,16.069,559.0,0.203
4062012.0,0,1,14.0,7.895804,6.421364,218.5976,0.0,0,34.402,20.506,1680.0,0.254
4079953.0,0,1,14.0,16.36635,8.455485,521.1491,0.0,0,28.296,22.608,5980.0,0.659
3169492.0,0,1,14.0,8.702421,9.024882,37.27132,0.0,0,36.836,19.037,216.0,0.149
3315035.0,0,1,14.0,8.16345,7.644114,100.9146,0.0,0,35.439,22.184,355.0,0.594
431615.0,0,1,14.0,17.19382,11.96079,415.921,0.0,0,58.946,32.239,1180.0,0.336
1975836.0,1,0,14.0,14.46303,1.98084,692.2439,0.0,0,58.682,9.189,459.0,0.0579
2577110.0,0,1,14.0,13.69089,4.913226,141.4303,0.0,0,48.3,15.902,676.0,0.19
2006956.0,1,0,14.0,18.62554,1.93915,387.8226,0.0,0,64.865,24.114,205.0,0.219
1410953.0,1,0,14.0,22.78073,17.27684,325.762,0.0,0,116.97,39.515,141.0,0.0146
2298689.0,0,1,14.0,8.976911,3.32323,54.31981,0.0,0,38.527,13.333,671.0,0.363
2754859.0,0,1,14.0,16.74838,11.60161,991.3651,0.0,0,56.455,31.414,1230.0,0.0365
3032437.0,0,1,14.0,7.575982,13.22179,89.22545,0.0,0,32.666,26.466,164.0,0.218
3722093.0,0,1,14.0,8.335734,6.993292,160.1299,0.0,0,36.109,21.517,829.0,0.511
4055421.0,0,1,14.0,23.13025,12.08348,126.6288,0.0,0,128.11,31.227,273.0,0.651
3250078.0,0,1,14.0,19.07901,8.440403,262.4892,0.0,0,73.007,23.803,190.0,0.378
372677.0,0,1,14.0,16.52249,8.530675,488.056,0.0,0,55.814,24.513,798.0,0.0372
2228870.0,0,1,14.0,10.48864,11.2961,306.2241,0.0,0,36.27,25.349,860.0,0.247
2865910.0,0,1,14.0,17.66894,5.796496,199.8834,0.0,0,61.972,18.993,644.0,0.11
3764602.0,0,1,14.0,10.83748,8.305367,74.85436,0.0,0,45.782,19.284,165.0,0.0473
3880481.0,0,1,14.0,13.37642,7.996678,164.0655,0.0,0,49.232,21.654,571.0,0.116
1821915.0,0,1,14.0,11.01089,13.2419,477.3953,0.0,0,37.182,32.228,1290.0,0.359
2816844.0,0,1,14.0,7.076124,3.171796,250.3073,0.0,0,31.286,13.176,3980.0,0.563
3161028.0,0,1,14.0,17.95826,5.093997,167.5325,0.0,0,24.479,17.27,4850.0,0.357
731663.0,1,0,14.0,19.94943,9.423032,91.45399,0.0,0,84.724,28.653,240.0,0.652
1060231.0,1,0,14.0,19.301,20.15806,194.6853,0.0,0,74.461,45.147,1420.0,0.945
42005.0,1,0,14.0,20.65372,14.53059,227.0547,0.0,0,92.681,35.126,240.0,0.624
1650451.0,0,1,14.0,13.85756,8.931823,215.5912,0.0,0,47.196,24.978,1240.0,0.316
1626904.0,0,1,14.0,7.399955,6.730211,45.96614,0.0,0,33.468,19.059,125.0,0.223
275078.0,0,1,14.0,8.582649,5.689583,110.8239,0.0,0,37.061,17.752,242.0,2.38e-06
1099284.0,0,1,14.0,8.529386,5.219992,107.1995,0.0,0,36.853,17.715,655.0,0.0953
1980110.0,1,0,14.0,18.98335,17.01644,330.9207,0.0,0,70.3,39.995,183.0,0.000846
2859923.0,0,1,14.0,10.98045,10.94293,207.4026,0.0,0,41.074,28.582,14600.0,0.952
3967250.0,1,0,14.0,22.62613,26.26893,29.16114,0.0,1,110.868,65.651,268.0,0.0115
2204237.0,0,1,14.0,7.805173,3.518026,70.92304,0.0,0,34.065,13.966,473.0,0.00764
3202093.0,0,1,14.0,17.15082,9.111925,285.1039,0.0,0,59.36,25.639,623.0,1.8e-06
2032325.0,0,1,14.0,7.637521,8.6103,79.4099,0.0,0,33.425,24.432,255.0,0.275
1814283.0,0,1,14.0,15.32577,8.504129,296.0463,0.0,0,51.811,23.962,1160.0,0.423
2818897.0,0,1,14.0,12.44398,6.506618,144.8144,0.0,0,47.102,18.273,435.0,0.0583
3853414.0,0,1,14.0,15.27164,12.05778,309.595,0.0,0,52.417,31.282,722.0,0.127
4043409.0,0,1,14.0,7.252857,4.353692,65.41321,0.0,0,32.048,15.478,212.0,0.233
581083.0,0,1,14.0,21.19667,13.78323,452.5916,0.0,0,97.513,36.076,381.0,0.58
1427020.0,1,0,14.0,11.33532,19.15923,115.5272,0.0,0,47.814,38.492,245.0,0.521
97805.0,0,1,14.0,19.75082,9.814101,365.3199,0.0,0,83.309,27.17,304.0,0.117
3070505.0,0,1,14.0,11.15221,11.93772,57.37882,0.0,0,47.195,25.885,164.0,0.223
718487.0,0,1,14.0,8.278496,5.32928,95.22856,0.0,0,35.895,17.565,264.0,0.0114
1742905.0,0,1,14.0,8.681447,2.230076,44.35202,0.0,0,37.437,10.357,446.0,0.406
2790748.0,0,1,14.0,8.045053,12.66642,148.5841,0.0,0,33.876,25.326,231.0,0.474
2882743.0,0,1,14.0,11.4198,7.904419,123.2977,0.0,0,46.19,19.154,184.0,0.00175
253542.0,0,1,14.0,13.87684,6.607567,142.4003,0.0,0,55.381,17.324,180.0,0.12
3650530.0,0,1,14.0,23.73949,13.36239,349.9953,0.0,0,137.744,34.73,298.0,0.565
203427.0,0,1,14.0,13.9438,12.69356,277.8568,0.0,0,54.46,29.968,301.0,0.106
1064796.0,0,1,14.0,12.61059,13.11144,196.0796,0.0,0,49.175,31.342,560.0,0.397
2367085.0,0,1,14.0,12.55636,2.961573,56.26847,0.0,0,50.04,9.624,252.0,0.0861
207211.0,0,1,14.0,7.232767,4.346375,35.19556,0.0,0,31.963,14.357,108.0,0.0916
1662120.0,0,1,14.0,13.49142,4.490464,902.5189,0.0,0,46.014,13.466,1040.0,0.037
3592655.0,1,0,14.0,7.226263,1.245006,483.5245,0.0,0,31.924,6.02,184.0,0.312
