ID,MTEvents_stable,MTEvents_unstable,Mass_0,Mass_1,Semimajor,Eccentricity,Merge
3651.0,1,0,47.75562,45.86281,267.9297,0.0,0
3735.0,1,0,33.8744,33.49737,118.9693,0.0,1
4005.0,1,0,24.1169,5.850658,304.4328,0.0,0
4028.0,1,0,36.47852,3.4112,169.2673,0.0,0
4095.0,1,0,32.11717,4.95957,94.95337,0.0,0
4181.0,1,0,13.95085,5.392485,56.98433,0.0,0
4189.0,1,0,22.07331,4.3674,100.6905,0.0,0
4193.0,1,0,19.15292,4.098415,144.8403,0.0,0
4220.0,1,0,20.52058,2.954195,227.7859,0.0,0
4237.0,1,0,15.47869,2.637878,135.0975,0.0,0
4280.0,1,0,34.63527,31.43186,54.82072,0.0,0
4290.0,1,0,20.77421,11.07159,65.12981,0.0,0
4294.0,1,0,24.15164,14.77742,25.83317,0.0,1
4320.0,1,0,26.5607,26.67618,46.25573,0.0,0
4357.0,1,0,36.51354,5.185209,179.5346,0.0,0
4400.0,1,0,10.49706,3.24086,49.32219,0.0,0
4447.0,1,0,15.92277,3.046447,95.64333,0.0,0
4454.0,1,0,26.25343,5.13705,88.4795,0.0,0
4455.0,1,0,13.50755,2.403493,106.8301,0.0,0
4482.0,1,0,19.06643,5.385527,114.9118,0.0,0
4517.0,1,0,37.9253,42.44382,156.2903,0.0,0
4573.0,1,0,19.09008,5.198359,83.408,0.0,0
4578.0,0,1,8.840626,10.50349,2.652867,0.0,1
4643.0,1,0,21.55548,14.75775,47.31922,0.0,1
4677.0,1,0,16.8013,7.333439,80.64639,0.0,0
4698.0,1,0,7.840572,5.009648,11.36274,0.0,0
4755.0,1,0,11.36939,0.6254241,150.8643,0.0,0
4789.0,1,0,17.80839,4.516782,92.77119,0.0,0
4799.0,1,0,24.84204,3.247229,318.9666,0.0,0
4807.0,1,0,42.17752,50.35615,85.20503,0.0,0
4827.0,1,0,14.8272,11.04732,30.83026,0.0,0
4834.0,1,0,32.95833,14.18865,69.91497,0.0,0
4975.0,1,0,18.84513,2.946125,305.8581,0.0,0
4992.0,1,0,9.971923,1.876088,505.4622,0.0,0
5293.0,1,0,42.34266,49.51749,17.84251,0.0,1
5300.0,1,0,35.6433,39.7165,37.44636,0.0,1
5313.0,1,0,12.57939,0.8745005,197.5085,0.0,0
5386.0,1,0,10.99662,0.756616,186.1775,0.0,0
5436.0,1,0,39.55488,30.59177,193.9957,0.0,0
5522.0,0,1,13.29152,16.94893,4.516139,0.0,1
5543.0,1,0,7.798445,8.272664,15.84273,0.0,1
5547.0,1,0,21.8453,5.786267,182.3159,0.0,0
5581.0,1,0,27.66849,4.503155,92.70907,0.0,0
5601.0,1,0,11.17332,1.290394,416.8688,0.0,0
5656.0,1,0,18.60059,4.743802,152.2153,0.0,0
5680.0,1,0,7.422093,7.141197,10.92649,0.0,0
5737.0,1,0,10.17991,5.815619,12.39795,0.0,0
5747.0,1,0,39.59884,35.03592,98.93746,0.0,0
5782.0,1,0,43.50954,6.304449,116.4043,0.0,0
5783.0,1,0,20.3803,6.922129,147.6067,0.0,0
5786.0,1,0,8.131211,4.575648,18.34655,0.0,0
5796.0,1,0,8.402885,6.110826,4.906875,0.0,0
5833.0,1,0,19.21488,11.53794,55.65711,0.0,0
5865.0,1,0,22.82212,1.914115,338.6788,0.0,0
5999.0,1,0,26.48746,0.8371143,760.1911,0.0,0
6005.0,1,0,9.750944,11.19298,4.237915,0.0,1
6040.0,1,0,12.62774,1.937172,113.1078,0.0,0
6074.0,1,0,19.40606,4.225978,385.7259,0.0,0
6104.0,1,0,24.52478,4.108357,233.4529,0.0,0
6124.0,1,0,21.28226,4.506588,333.8026,0.0,0
6128.0,1,0,25.68213,24.39871,35.2743,0.0,1
6161.0,1,0,18.94147,3.980874,175.6983,0.0,0
6194.0,0,1,8.574674,10.77318,4.625724,0.0,1
6214.0,1,0,23.66157,14.81136,49.00302,0.0,0
6272.0,1,0,17.45125,6.196108,63.43545,0.0,0
6375.0,1,0,22.52878,4.707461,412.1894,0.0,0
6575.0,1,0,30.85677,14.01144,61.91916,0.0,0
6606.0,1,0,14.73202,5.965592,41.28418,0.0,0
6641.0,1,0,7.585142,3.498696,14.31251,0.0,0
6667.0,1,0,19.67513,2.444277,625.9133,0.0,0
6688.0,1,0,10.679,8.907544,20.45732,0.0,0
7016.0,1,0,32.15504,4.332514,266.9205,0.0,0
7034.0,1,0,39.66545,8.659624,125.2585,0.0,0
7038.0,1,0,12.94274,7.376742,7.542644,0.0,0
7046.0,1,0,10.49052,10.82843,7.902045,0.0,1
7052.0,0,1,22.06774,38.56638,10.80648,0.0,1
7066.0,1,0,33.69164,18.82009,33.94136,0.0,0
7070.0,1,0,17.13033,2.538002,272.37,0.0,0
7211.0,1,0,23.26308,4.185022,228.5932,0.0,0
7213.0,1,0,22.85999,3.325077,641.3428,0.0,0
7519.0,0,1,39.25891,39.90616,312.968,0.0,0
7591.0,1,0,23.12081,3.685697,177.2975,0.0,0
7631.0,1,0,21.72624,4.131245,327.888,0.0,0
7687.0,1,0,41.68173,25.78998,88.36791,0.0,0
8025.0,1,0,42.18601,35.44148,111.501,0.0,0
8112.0,1,0,8.430649,4.491521,26.44542,0.0,0
8131.0,1,0,19.94109,6.28512,191.4258,0.0,0
8195.0,1,0,18.3013,11.04546,16.919,0.0,1
8202.0,1,0,11.11336,2.215099,119.7801,0.0,0
8208.0,1,0,18.30858,14.9752,23.54187,0.0,1
8216.0,1,0,12.00765,2.192154,100.5119,0.0,0
8230.0,1,0,24.16628,18.81895,28.75195,0.0,0
8235.0,1,0,11.31999,1.653987,119.0962,0.0,0
8267.0,0,1,7.834641,10.30495,2.875117,0.0,1
8270.0,1,0,32.86468,33.63025,96.66813,0.0,0
8274.0,1,0,27.99646,5.385486,278.193,0.0,0
8295.0,1,0,22.45053,1.856306,651.5125,0.0,0
8309.0,1,0,7.791242,1.360095,111.684,0.0,0
8410.0,1,0,33.11718,40.77894,38.6418,0.0,1
8434.0,1,0,17.79401,2.696973,146.7151,0.0,0
8435.0,1,0,17.99461,0.8805883,241.6399,0.0,0
8451.0,1,0,10.22409,0.6788509,166.9112,0.0,0
8491.0,1,0,16.36812,5.065199,53.6427,0.0,0
8506.0,1,0,32.1697,37.34703,25.73322,0.0004688892,1
8795.0,0,1,19.5867,8.065483,143.1898,0.0,0
8800.0,1,0,22.18542,4.106738,244.8295,0.0,0
8845.0,1,0,45.16487,42.85413,85.9212,0.0,0
8858.0,1,0,18.52837,4.52395,314.888,0.0,0
8862.0,1,0,21.46246,4.262048,213.8567,0.0,0
8875.0,1,0,29.37953,6.784701,121.0201,0.0,0
8878.0,1,0,39.43141,29.63457,27.20784,0.0,1
8889.0,1,0,38.56316,19.62426,12.75646,0.0,1
8910.0,1,0,16.35251,17.88988,10.94257,0.0,1
8935.0,1,0,18.6427,7.238666,90.57171,0.0,0
9362.0,1,0,33.16217,34.35242,39.61226,0.0,1
9376.0,1,0,37.59874,31.12139,97.25765,0.0,0
9398.0,1,0,37.7931,32.65419,24.48033,0.0,1
9452.0,1,0,18.39838,5.226821,192.8063,0.0,0
9466.0,1,0,25.56771,6.781221,192.525,0.0,0
9469.0,1,0,15.60596,3.721503,224.6614,0.0,0
9484.0,1,0,9.212667,0.8326573,158.7758,0.0,0
9504.0,1,0,10.04511,7.808331,3.031289,0.0,0
9513.0,1,0,33.05019,9.156245,68.93076,0.0,0
9555.0,1,0,21.53387,4.259169,333.0659,0.0,0
9565.0,1,0,24.10771,5.187485,125.5874,0.0,0
9609.0,1,0,12.44337,1.687645,124.0491,0.0,0
9616.0,1,0,31.99438,17.2209,61.07136,0.0,0
9684.0,1,0,43.69577,40.62758,164.8801,0.0,0
9686.0,1,0,15.86586,17.99523,4.553723,0.0,1
9869.0,1,0,20.63238,6.527611,128.8665,0.0,0
9881.0,1,0,21.85553,6.276544,80.42333,0.0,0
9970.0,1,0,21.39819,3.206114,688.5681,0.0,0
10045.0,1,0,36.10807,26.66955,77.33413,0.0,0
10060.0,1,0,24.57984,3.990728,630.8824,0.0,0
10131.0,1,0,34.7228,37.52236,81.95114,0.0,0
10523.0,1,0,26.95977,1.972068,298.1967,0.0,0
10534.0,1,0,13.82694,6.899414,66.6142,0.0,0
10566.0,1,0,29.28241,11.36409,53.7274,0.0,0
10571.0,1,0,45.64461,5.607066,275.4401,0.0,0
10625.0,1,0,26.7958,5.238507,90.09371,0.0,0
10675.0,1,0,12.25987,3.169012,63.82016,0.0,0
10798.0,1,0,18.96525,5.966966,200.5571,0.0,0
10806.0,1,0,39.96822,37.48527,120.4601,0.0,0
10822.0,1,0,16.2054,3.86085,68.27717,0.0,0
10885.0,1,0,23.02793,5.706976,191.9159,0.0,0
10918.0,1,0,15.04394,1.085287,193.0368,0.0,0
10920.0,1,0,26.54413,7.438388,62.34893,0.0,0
10921.0,1,0,21.7764,4.955466,215.3825,0.0,0
10946.0,1,0,10.97587,3.871474,50.49387,0.0,0
10960.0,1,0,20.71098,20.02262,31.23539,0.0,1
10962.0,1,0,29.68551,44.15618,24.97193,0.0,1
11033.0,1,0,27.09908,14.8606,64.78028,0.0,0
11183.0,1,0,14.86308,6.677834,53.42618,0.0,0
11186.0,0,1,15.20849,8.175069,58.77224,0.0,0
11187.0,1,0,15.02561,2.925104,98.33068,0.0,0
11205.0,1,0,44.77989,47.62462,156.0704,0.0,0
11272.0,1,0,19.78879,12.64486,4.237723,0.0,1
11293.0,1,0,30.9549,33.61983,88.25205,0.0,0
11349.0,1,0,10.14185,8.093764,35.26796,0.0,0
11408.0,1,0,12.1304,11.24965,15.14585,0.0,1
11440.0,1,0,38.10043,34.10016,56.47767,0.0,0
11449.0,0,1,13.59839,7.367146,82.0386,0.0,0
11478.0,1,0,39.80521,28.08117,99.76005,0.0,0
11482.0,1,0,30.1982,7.266072,178.4838,0.0,0
11483.0,1,0,18.22814,5.387661,84.71074,0.0,0
11789.0,1,0,38.18692,35.97283,69.6096,0.0,1
11812.0,0,1,9.80386,12.51175,3.962774,0.0,1
11957.0,1,0,34.31479,26.06279,78.58151,0.0,0
11995.0,1,0,10.6454,7.26922,7.743248,0.0,0
12257.0,1,0,32.01208,28.82558,81.52866,0.0,0
12287.0,1,0,17.58377,17.66651,5.908836,0.0,1
12322.0,1,0,30.81794,35.1962,72.23251,0.0,0
12354.0,1,0,20.00193,14.14142,13.39018,0.0,1
12399.0,1,0,19.30343,5.864584,107.7302,0.0,0
12420.0,1,0,14.20641,4.883325,38.63469,0.0,0
12449.0,1,0,34.45945,37.04651,155.4677,0.0,0
12457.0,1,0,8.793727,5.725333,5.91958,0.0,0
12466.0,1,0,12.03899,11.39385,14.52145,0.0,1
12469.0,1,0,19.29974,3.319421,429.1808,0.0,0
12562.0,1,0,39.91449,30.63981,25.83338,0.0,1
12576.0,1,0,31.04518,31.02601,115.5325,0.0,0
12602.0,1,0,22.75547,7.108862,163.562,0.0,0
12606.0,1,0,20.2178,5.447054,64.94268,0.0,0
12670.0,1,0,13.95185,1.705446,259.9157,0.0,0
12789.0,1,0,34.81352,5.993195,96.00032,0.0,0
12802.0,1,0,10.20012,2.573829,449.6831,0.0,0
12887.0,0,1,31.52239,30.68867,250.3953,0.0,0
12965.0,1,0,22.41281,9.720027,30.12018,0.0,0
13305.0,0,1,24.96889,64.2869,32.31031,0.0,1
13318.0,1,0,9.218698,7.336242,3.652396,0.0,0
13349.0,1,0,16.79475,14.05636,9.894048,0.0,1
13397.0,1,0,12.01405,10.64294,4.951894,0.0,1
13401.0,1,0,23.17765,7.744631,70.18052,0.0,0
13411.0,1,0,13.08374,0.8610912,217.8036,0.0,0
13482.0,1,0,33.93232,35.36961,45.65044,0.0009935784,1
13493.0,1,0,27.43448,6.051488,164.0273,0.0,0
13513.0,1,0,38.6379,44.62875,82.9,0.0,0
13550.0,1,0,37.32845,4.48723,170.4129,0.0,0
13558.0,1,0,17.84631,3.093415,254.2926,0.0,0
13595.0,1,0,23.53374,14.70279,16.53473,0.0,1
13665.0,1,0,27.7803,4.338747,507.69,0.0,0
13698.0,0,1,34.13446,61.9136,123.5599,0.0,0
14070.0,1,0,14.32801,2.016553,162.8873,0.0,0
14092.0,1,0,19.43969,3.463298,157.1426,0.0,0
14106.0,1,0,41.87948,11.30803,97.14328,0.0,0
14145.0,0,1,9.042497,7.570244,2.55563,0.07425733,0
14176.0,1,0,25.59897,0.7957475,1481.204,0.0,0
14212.0,1,0,22.6991,6.75012,112.0045,0.0,0
14262.0,1,0,12.77073,11.53392,2.522953,0.2270178,1
14296.0,1,0,14.07612,11.38362,23.84094,0.0,1
14333.0,0,1,17.4556,8.010923,78.04697,0.0,0
14393.0,1,0,19.56449,18.79776,26.95371,0.0,1
14413.0,1,0,33.51544,30.53037,130.0659,0.0,0
14476.0,1,0,24.83826,5.78885,73.59646,0.0,0
14516.0,1,0,10.09319,4.818027,15.41361,0.0,0
14563.0,1,0,11.50543,3.058284,143.6502,0.0,0
14584.0,2,1,8.708099,7.467348,2.282533,0.0,0
14647.0,1,0,43.16591,50.87095,251.7555,0.0,0
14701.0,1,0,15.76096,10.75673,41.89767,0.0,0
14721.0,1,0,8.080197,4.963266,19.53302,0.0,0
14739.0,0,2,7.553055,9.003372,2.303503,0.0,1
14785.0,1,0,16.6653,4.310207,130.4062,0.0,0
14859.0,1,0,19.26184,9.861144,10.8698,0.0,1
14882.0,1,0,18.72486,5.787231,107.3922,0.0,0
14883.0,1,0,17.1349,8.696854,24.69997,0.0,1
14926.0,1,0,21.50288,3.760138,247.4145,0.0,0
14997.0,1,0,38.27718,7.980685,88.17697,0.0,0
15387.0,1,0,10.024,1.084355,154.552,0.0,0
15390.0,1,0,31.8913,5.677366,176.758,0.0,0
15505.0,1,0,19.90618,6.140806,56.13739,0.0,0
15506.0,0,1,9.756397,10.92001,3.078791,0.0,1
15572.0,1,0,15.65787,2.840077,149.7863,0.0,0
15635.0,1,0,44.40952,4.365102,141.3237,0.0,0
15715.0,1,0,9.699699,0.8992632,359.5169,0.0,0
15747.0,1,0,8.00182,7.268712,1.619808,0.0,0
15760.0,1,0,18.97643,3.413473,348.5286,0.0,0
15798.0,1,0,12.67962,2.005223,227.6745,0.0,0
15837.0,1,0,13.5005,5.510454,82.60113,0.0,0
15856.0,1,0,30.1667,1.042533,708.9318,0.0,0
15865.0,1,0,19.64589,4.946351,194.7863,0.0,0
15870.0,1,0,19.34597,4.36055,464.2055,0.0,0
15915.0,1,0,19.35542,6.669035,56.96084,0.0,0
16103.0,1,0,28.88338,33.17524,103.2665,0.0,0
16123.0,1,0,17.61105,2.773122,115.2329,0.0,0
16145.0,1,0,27.97255,27.25713,65.90378,0.0,0
16168.0,1,0,33.30051,37.84563,81.48769,0.0,0
16241.0,1,0,12.78969,0.8356819,206.8022,0.0,0
16281.0,1,0,36.80714,15.6627,62.85609,0.0,0
16312.0,1,0,10.11648,1.114417,149.7084,0.0,0
16320.0,1,0,14.76203,1.011754,205.8751,0.0,0
16325.0,0,1,7.767175,8.921775,3.157168,0.0,1
16332.0,1,0,16.73896,14.00658,25.21657,0.0,0
16354.0,1,0,7.838877,1.392883,103.6165,0.0,0
16360.0,1,0,25.98039,11.10161,78.29096,0.0,0
16364.0,0,1,28.41416,45.39712,48.58641,0.0,0
16423.0,1,0,13.29786,1.176836,232.6669,0.0,0
16452.0,1,0,15.85209,11.29641,4.070793,0.0,1
16468.0,1,0,10.61039,2.064194,91.65251,0.0,0
16494.0,1,0,13.32631,9.093511,37.28264,0.0,0
16544.0,1,0,17.976,20.41703,6.844666,0.0,1
16603.0,1,0,19.99735,7.781084,116.5324,0.0,0
16605.0,1,0,18.41569,16.45356,27.65464,0.0,0
16654.0,1,0,7.946109,0.8195417,144.1973,0.0,0
16705.0,1,0,35.79753,33.4076,64.20995,0.0,0
17181.0,1,0,8.000473,0.8942444,137.917,0.0,0
17205.0,0,1,8.945039,9.948577,2.806863,0.0,1
17241.0,1,0,8.179409,4.456151,24.71023,0.0,0
17538.0,1,0,44.32501,57.16404,127.9196,0.0,0
17615.0,1,0,11.71554,1.886637,176.0684,0.0,0
18027.0,1,0,20.62178,5.008366,97.54858,0.0,0
18098.0,1,0,18.50279,5.614953,192.9847,0.0,0
18128.0,1,0,25.51915,4.402018,477.7194,0.0,0
18295.0,1,0,10.58621,1.978855,153.8491,0.0,0
18297.0,1,0,10.71599,1.179272,146.536,0.0,0
18382.0,0,1,16.6306,8.15082,62.87621,0.0,0
18517.0,1,0,21.32428,19.60124,28.62577,0.0,1
18521.0,1,0,18.50214,7.969744,15.37655,0.0,0
18590.0,1,0,11.89369,10.26892,17.23524,0.0,0
18646.0,1,0,15.629,5.988041,45.24491,0.0,0
18666.0,1,0,15.19127,7.808712,63.67174,0.0,0
18756.0,1,0,15.39314,3.446573,225.8708,0.0,0
18773.0,1,0,28.01567,1.812326,220.2502,0.0,0
18836.0,1,0,17.76748,4.405591,86.6983,0.0,0
18859.0,1,0,9.891894,0.6877939,152.1058,0.0,0
18862.0,1,0,26.52182,3.625279,531.2534,0.0,0
18948.0,1,0,22.02006,5.236946,269.1058,0.0,0
18988.0,1,0,8.301904,1.358553,282.1082,0.0,0
19259.0,1,0,11.19932,8.423501,25.64453,0.0,0
19355.0,1,0,17.33433,5.25157,201.8806,0.0,0
19416.0,1,0,20.11462,3.765122,248.6057,0.0,0
19453.0,1,0,18.64032,15.8028,28.53207,0.0,0
19596.0,0,1,8.986002,10.19243,2.880523,0.0,1
19600.0,1,0,38.62489,44.93596,110.3532,0.1992853,0
19626.0,1,0,25.55719,3.384965,181.0313,0.0,0
19666.0,1,0,10.30969,5.563017,4.547457,0.0,0
19667.0,1,0,33.51248,31.79248,46.97647,0.0,0
19748.0,1,0,14.38277,5.012663,63.59718,0.0,0
19775.0,1,0,21.5746,3.05922,336.9742,0.0,0
19789.0,1,0,23.76708,22.16771,40.63683,0.0,1
19813.0,1,0,20.00322,22.23562,17.07388,0.0,1
19891.0,1,0,12.40262,9.697566,22.03789,0.0,0
19969.0,0,1,27.68046,57.94445,40.29889,0.0,1
19981.0,1,0,29.56877,0.8593156,707.455,0.0,0
20015.0,1,0,41.0837,47.34916,93.40336,0.0,0
20035.0,1,0,30.97693,3.243112,175.2859,0.0,0
20093.0,0,1,20.2071,8.164965,384.0841,0.0,0
20167.0,1,0,7.959369,2.292543,104.7889,0.0,0
20180.0,1,0,27.9898,31.53593,87.20025,0.0,0
20191.0,1,0,7.899304,1.855098,156.8323,0.0,0
20205.0,1,0,20.21043,5.204879,156.8143,0.0,0
20568.0,1,0,26.08911,7.902967,123.2123,0.0,0
20639.0,1,0,13.31872,8.832175,41.32317,0.0,0
20702.0,1,0,15.22652,5.526702,84.89477,0.0,0
20703.0,2,0,12.0972,0.8853739,187.1578,0.0,0
20713.0,1,0,7.417261,5.986109,4.25912,0.0,0
20804.0,1,0,20.90052,5.394822,179.4993,0.0,0
20864.0,1,0,33.46308,20.01924,64.01676,0.0,0
20874.0,1,0,16.29596,3.966615,64.5712,0.0,0
20876.0,1,0,29.30531,20.59387,46.38584,0.0,0
20897.0,1,0,13.2707,10.68312,14.17462,0.0,1
20946.0,1,0,7.836587,8.466823,15.0652,0.0,1
20979.0,1,0,38.54898,5.926222,364.5685,0.0,0
21047.0,1,0,29.12815,34.10464,81.78837,0.0,0
21075.0,1,0,19.72725,2.897152,413.7575,0.0,0
21190.0,1,0,8.103866,7.576359,1.053459,0.0,0
21214.0,1,0,40.67368,41.4013,199.9224,0.0,0
21279.0,1,0,31.32925,6.600599,126.7012,0.0,0
21341.0,1,0,32.08966,36.58391,65.3438,0.0,0
21408.0,1,0,20.10752,14.36356,27.27895,0.0,1
21416.0,1,0,45.46303,7.963314,118.8642,0.0,0
21485.0,1,0,7.853078,1.488923,87.36635,0.0,0
21492.0,1,0,37.19282,32.41831,57.85692,0.0,0
21770.0,1,0,15.01875,6.003451,98.64807,0.0,0
21779.0,2,0,9.933429,8.060977,2.121022,0.0,0
21792.0,1,0,8.510384,0.6440233,91.63719,0.0,0
21864.0,1,0,22.34734,6.133225,182.8599,0.0,0
21870.0,1,0,10.02274,5.925809,12.47499,0.0,0
21880.0,1,0,24.20225,5.420067,88.63013,0.0,0
21887.0,1,0,15.082,6.807592,15.66277,0.0,0
21912.0,1,0,25.76771,10.57701,82.97095,0.0,1
21920.0,1,0,11.43562,10.05777,16.82962,0.0,1
21964.0,1,0,15.03008,0.7686277,207.4464,0.0,0
21981.0,1,0,39.2239,43.51519,56.51881,0.0,0
21985.0,1,0,33.88165,20.05362,49.15071,0.0,1
22268.0,1,0,10.44951,5.950772,16.5945,0.0,0
22294.0,1,0,21.06225,5.880134,64.16979,0.0,0
22305.0,1,0,24.38861,10.80982,67.24764,0.0,0
22315.0,1,0,8.551522,1.930505,311.6579,0.0,0
22341.0,1,0,35.01921,41.24615,163.876,0.0,0
22424.0,0,1,7.731401,9.394497,3.276701,0.0,1
22595.0,1,0,17.01424,18.13755,8.592077,0.0,1
22600.0,1,0,27.07243,7.40392,125.3165,0.0,0
22681.0,1,0,36.96216,32.00997,154.6277,0.0,0
22712.0,1,0,13.82188,10.28987,35.54916,0.0,0
22763.0,1,0,21.98352,3.900643,266.4848,0.0,0
22854.0,1,0,19.0638,4.534638,187.2938,0.0,0
22867.0,1,0,25.19894,3.29191,393.8494,0.0,0
22954.0,1,0,26.32115,4.32326,565.9986,0.0,0
22964.0,1,0,32.27888,30.35514,128.1205,0.0,0
23260.0,1,0,14.08143,2.138514,118.0292,0.0,0
23273.0,1,0,18.47937,6.653734,135.3795,0.0,0
23276.0,1,0,33.32796,6.218766,211.4237,0.0,0
23287.0,1,0,12.42331,1.985953,221.4861,0.0,0
23358.0,1,0,9.506018,0.7339433,169.2102,0.0,0
23489.0,1,0,8.47106,1.891044,151.3806,0.0,0
23491.0,1,0,10.98014,1.248425,140.8934,0.0,0
23578.0,1,0,24.40398,7.767497,103.0721,0.0,0
23663.0,1,0,26.08377,5.094293,87.41011,0.0,0
23725.0,1,0,16.54293,5.738947,66.59997,0.0,0
23734.0,1,0,8.708945,7.306019,3.436145,0.0,0
23742.0,1,0,10.467,7.46325,3.327552,0.0,0
24002.0,1,0,27.21611,5.835461,163.1795,0.0,0
24014.0,1,0,16.70571,3.440728,222.3218,0.0,0
24267.0,0,1,29.89581,32.04715,197.9223,0.0,0
24356.0,1,0,11.75185,7.064294,4.222359,0.0,0
24361.0,1,0,22.93332,21.39689,26.96945,0.0,1
24377.0,1,1,7.750155,6.90168,2.600184,0.0,0
24524.0,1,0,40.69221,33.18692,181.0386,0.0,0
24548.0,1,0,14.44177,4.243158,61.52951,0.0,0
24624.0,1,0,20.12645,5.258363,117.0863,0.0,0
24669.0,1,0,21.23082,4.23068,263.9872,0.0,0
24702.0,1,0,16.82107,9.825989,53.04698,0.0,0
24731.0,1,0,25.34071,4.811779,341.2436,0.0,0
24734.0,1,0,26.71116,4.681622,316.3878,0.0,0
24755.0,1,0,23.13102,4.449796,160.252,0.0,0
24770.0,1,0,13.08189,5.492161,50.14884,0.0,0
24867.0,1,0,28.23445,13.45983,9.5218,0.0,1
24894.0,0,1,9.350692,68.25128,147.9657,0.0,0
24949.0,1,0,7.892581,5.42855,7.790668,0.0,0
24960.0,1,0,21.52277,3.695875,272.6395,0.0,0
24983.0,1,0,7.675339,5.471254,12.07483,0.0,0
25269.0,1,0,16.4096,18.59388,8.566818,0.0,1
25286.0,1,2,7.763998,7.972717,2.085294,0.0,0
25364.0,1,0,32.07049,6.462253,126.0851,0.0,0
25374.0,1,0,26.19227,22.61011,44.79993,0.0,1
25396.0,1,0,34.72959,25.12871,73.89995,0.0,0
25455.0,1,0,9.801413,2.067776,100.6128,0.0,0
25511.0,1,0,37.9136,31.27823,81.51624,0.0,0
25525.0,1,0,7.437812,4.652468,18.13552,0.0,0
25532.0,1,0,9.479702,10.87501,11.98275,0.0,1
